Account,Amount,Part,"$7,800,000.00",Total USDC
0xc102d21da143cb144bbdc4693553a850cf73ca5f,109423540365217775,0.000911862836376814,$7112.53,7112.53
0x9b616ac1d31f17be9b23560d93699ca7732e2808,93333014891978368,0.000777775124099819,$6066.65,6066.65
0x3c229864378b3b0adf98ae247ca33986aed8ec1e,91931774513285811,0.000766098120944048,$5975.57,5975.57
0x949b82dfc04558bc4d3ca033a1b194915a3a3bee,89025933121148638,0.000741882776009571,$5786.69,5786.69
0x9a49fa38d835248225bf5eb18e7624430518a99d,87539809645638099,0.00072949841371365,$5690.09,5690.09
0x13d39a115d03e25b8a1a078de9fbacd1d17adc70,87081571637826408,0.000725679763648553,$5660.30,5660.30
0x569d4c513673f8a611cf4dde30563498642a8579,81979151780174673,0.000683159598168122,$5328.64,5328.64
0xd425333dd22b049f143522e519a06462c633f37a,79937993757924270,0.000666149947982702,$5195.97,5195.97
0x8be8247ef3a329b06cf3ce3d5b8ad3ca3ed642c0,77951021208805831,0.000649591843406715,$5066.82,5066.82
0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,73478266016019205,0.000612318883466826,$4776.09,4776.09
0xbb00900b914c71d7cc0d6c8865359499b9d0b3b6,72161411908964145,0.000601345099241367,$4690.49,4690.49
0x565b93a15d38acd79c120b15432d21e21ed274d6,70364334606866711,0.000586369455057222,$4573.68,4573.68
0x98d539ae90481e921fd9fb826500f2af06337555,69377567447115081,0.000578146395392625,$4509.54,4509.54
0x33d20f06b0021e9013f39d8f0dca1ff8bae0a15c,68540292418393101,0.000571169103486609,$4455.12,4455.12
0xd3802dce7f7a54d59e7a64329d287624ff3f495a,66574493230474136,0.000554787443587284,$4327.34,4327.34
0x883ab2ae1bdda0531078b27dd45600193aba1f34,56688207320981021,0.000472401727674841,$3684.73,3684.73
0x8f9be4310f9abb0e5843cc6363908c9b01dfeb3f,51329400208582243,0.000427745001738185,$3336.41,3336.41
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,50371664552815803,0.000419763871273465,$3274.16,3274.16
0x563e8cb3055a3cc0502dc6d603f6dad21e1438ea,49479564380348077,0.000412329703169567,$3216.17,3216.17
0x3da9d70305b83db1f545a5d50b19208b93cd0c21,47923229167256114,0.000399360243060467,$3115.01,3115.01
0x0e41c9b548cf0545377aeeb693a6006172f1af81,46267079091380460,0.00038555899242817,$3007.36,3007.36
0x2b2f2a9302cdecdb7d4a2e7005336f7b345c1092,44387536338731743,0.000369896136156097,$2885.19,2885.19
0x9b3f49a186670194f625199b822fcbdfd3feacf7,44155278067573574,0.000367960650563113,$2870.09,2870.09
0x9abbed91fac6e71977258fa8aa949c9bd874f4de,43808119348086892,0.000365067661234057,$2847.53,2847.53
0x62a32ea089109e7b8f0fe29d839736ddb0c753f6,41674943332991496,0.000347291194441595,$2708.87,2708.87
0x237ec64cc27196f6a4c16abdbb558b4c518400c2,41198130572674416,0.000343317754772286,$2677.88,2677.88
0x14b889b25e70f60d8dc0aa5f10c83680add61351,38392292791422160,0.000319935773261851,$2495.50,2495.50
0xd16fda96cb572da89e4e39b04b99d99a8e3071fb,38301968407464923,0.000319183070062207,$2489.63,2489.63
0xda248cc10b477c1144219183ec87b0621dac37b3,38275872557932604,0.000318965604649438,$2487.93,2487.93
0x7088c5611dae159a640d940cde0a3221a4af8896,37379826367254311,0.000311498553060452,$2429.69,2429.69
0xb14cf9b14db20b0b6a964d0ee7f60894e1f186dd,35499495864378955,0.000295829132203157,$2307.47,2307.47
0x528bad3c22874e8a9bb49689aa876f76f631e07d,35032388841009582,0.000291936573675079,$2277.11,2277.11
0xa6b49397ce21bb62200e914f41bf371e5940bb41,34741433011093149,0.000289511941759109,$2258.19,2258.19
0xf0f32c3c8def7b43caa14fed5752abc5381c8374,34278669421261219,0.00028565557851051,$2228.11,2228.11
0x17966f7e987a42d00a633fa0219fded049682406,33373427335886356,0.000278111894465719,$2169.27,2169.27
0x00c67d9d6d3d13b42a87424e145826c467cccd84,31340871977831797,0.000261173933148598,$2037.16,2037.16
0x2fe55b3352c06c11ca7ecf7b38bd2104ee5434d3,31242395566481077,0.000260353296387342,$2030.76,2030.76
0x605d50f68e737ebf7f6054d6f7860010fc80971f,30117046833469810,0.000250975390278915,$1957.61,1957.61
0x82974862229a33eb52af17aa28af96a85d719e2c,29660406519623217,0.000247170054330193,$1927.93,1927.93
0x0154d25120ed20a516fe43991702e7463c5a6f6e,29132751905867383,0.000242772932548894,$1893.63,1893.63
0xc9420c9349120ca88d6c349cdf4af038e2ca5027,28955143533559273,0.00024129286277966,$1882.08,1882.08
0x24bdb92387f09e32c3099ce4383b2ec893247083,28669436809663291,0.00023891197341386,$1863.51,1863.51
0xca41730a221aa83d2849be36163dc301d0f053a8,25362373779347071,0.000211353114827892,$1648.55,1648.55
0xfbdd5c349d1686d7b15b27f47217c55fe93d2bfc,24850996970100485,0.000207091641417504,$1615.31,1615.31
0x776f8b9c6a6ea638362e5038c7b4cff79f21d4f7,24528120024005750,0.000204401000200047,$1594.33,1594.33
0xb28037800f282e7a96a79fd0b0b5c1eed64baad2,22491936781815097,0.000187432806515125,$1461.98,1461.98
0xbbe21151c726f9eec42516524f58d0057261cc8a,22003834660696646,0.000183365288839138,$1430.25,1430.25
0xfc436651f2fd4885ad645035a63a7cd22e6a868c,21806222625723787,0.000181718521881031,$1417.40,1417.40
0x336d4afd4c1e0b82a2bb38859c234c54edf0a983,21012670490756710,0.000175105587422972,$1365.82,1365.82
0xd1a059ae2ea4e6f4329dbd54a71a8ccf5d888d6b,20141022923497797,0.000167841857695814,$1309.17,1309.17
0x7e4f1a12269c55d23c50e91017876d8a0b2ef14c,19896089423080921,0.000165800745192341,$1293.25,1293.25
0x54543587cd0412d6ea0e852eb62177bc9306a6db,19665641337882700,0.000163880344482355,$1278.27,1278.27
0x7b6d03eda08626bbff1abdf1340b999670e1fc28,18941682718648254,0.000157847355988735,$1231.21,1231.21
0x44c51816d2b75cbd5cf63b2c8107e6f8d9a39529,18379732358447603,0.000153164436320396,$1194.68,1194.68
0x5bfa69517e17411beda54ea2d3672709f4867254,18075162054478756,0.000150626350453989,$1174.89,1174.89
0x9e7943ceac1f02b00e5f9d6e182f257efaa4653e,16842524810799671,0.00014035437342333,$1094.76,1094.76
0x031a07f784f4a5d6cba9809fbc4b98b46eda2611,16769492964661845,0.000139745774705515,$1090.02,1090.02
0xd3b2a586180c9e306b38848d31e82f9e17d76f0c,15863519821491981,0.000132195998512433,$1031.13,1031.13
0x2fed28677601cf6cb669a3ce424119bb1ba69ec0,15844504352757086,0.000132037536272975,$1029.89,1029.89
0x64b55f553a7648e8bcc1bd99136708d3f37917c5,14754396047637219,0.000122953300396976,$959.04,959.04
0xf57d86f6bfcc76aa2c7f62616b2436c60ad397e2,14615183644576112,0.000121793197038134,$949.99,949.99
0x14b802407e24feffc77b75eaa45c1213e5c0e0d9,14594240808650478,0.00012161867340542,$948.63,948.63
0x156d27e5248efe83ccf74d934fc396e03f7685be,14484581050784857,0.000120704842089873,$941.50,941.50
0xf094a685f0b4315528d25142223b90f411cb12af,14412709961479579,0.000120105916345663,$936.83,936.83
0x2f5691bc4d8db66908be10fad913fdc91c99ce9f,14205846691670083,0.000118382055763917,$923.38,923.38
0xdfb9bc53b37b3bd28836917ef6abfab01f974421,14147346488670620,0.000117894554072255,$919.58,919.58
0x27e1317c497d423b6d7ab98d006afe5197d9591e,14144403605419632,0.000117870030045163,$919.39,919.39
0x7566fd09ed636e132bdaaf4fc8ddd5ef1fbc5c14,14117546017951382,0.000117646216816261,$917.64,917.64
0x9581f442075eef408bd5e560cca77fcf598f601e,13826695075245035,0.000115222458960375,$898.74,898.74
0xf286e07ed6889658a3285c05c4f736963cf41456,13606604176432409,0.000113388368136936,$884.43,884.43
